,3d_image,angle,bbox_max_x,bbox_max_y,bbox_max_z,bbox_min_x,bbox_min_y,bbox_min_z,bf_clip_hi,bf_clip_lo,cell_height,cell_stage,cell_surface_area,cell_volume,CellId,Cellular Component,center_slice,Description (from Uniprot),dna_clip_hi,dna_clip_lo,edge_flag,fits_x,fits_y,fits_z,FOVId,gene,InstrumentId,max_projection_x,max_projection_y,max_projection_z,mean_projection_x,mean_projection_y,mean_projection_z,median_projection_x,median_projection_y,median_projection_z,membrane_clip_hi,membrane_clip_lo,meta_colony_area,meta_colony_centroid,meta_colony_label,meta_fov_edgedist,meta_fov_outside_overview,meta_fov_position,meta_fov_xcoord,meta_fov_ycoord,meta_imaging_mode,meta_plate_bad_segmentation,meta_plate_confluency,meta_well_passage_at_imaging,meta_well_passage_at_thaw,nuclear_height,nuclear_surface_area,nuclear_volume,PiezoId,PlateId,Protein,ProtocolId,scale_micron,shape_mode_1_height,shape_mode_2_volume,shape_mode_3_major_tilt,shape_mode_4_minor_tilt,shape_mode_5_elongation,shape_mode_6_bean-ness,shape_mode_7_pear-ness,shape_mode_8_wedge,Structure,structure_clip_hi,structure_clip_lo,structure_connected_components,structure_volume,this_cell_index,this_cell_nbr_complete,this_cell_nbr_dist_2d,WellId,WorkflowId,split
140523,s3://allencell-hipsc-cytodata/register/740562.ome.zarr,16.22164292782268,352,282,104,60,112,13,24752.0,18813.0,9.966636,M0,1522.023411436632,1644.7953125509757,740562,nucleus,s3://allencell-hipsc-cytodata/center_slice/740562.ome.tiff,"S-adenosyl-L-methionine-dependent methyltransferase that has the ability to methylate both RNAs and proteins (PubMed:24352239, PubMed:30540930, PubMed:32017898).
Involved in pre-rRNA processing by catalyzing the site-specific 2'-hydroxyl methylation of ribose moieties in pre-ribosomal RNA (PubMed:30540930).
Site specificity is provided by a guide RNA that base pairs with the substrate (By similarity).
Methylation occurs at a characteristic distance from the sequence involved in base pairing with the guide RNA (By similarity).
Probably catalyzes 2'-O-methylation of U6 snRNAs in box C/D RNP complexes (PubMed:32017898).
U6 snRNA 2'-O-methylation is required for mRNA splicing fidelity (PubMed:32017898).
Also acts as a protein methyltransferase by mediating methylation of 'Gln-105' of histone H2A (H2AQ104me), a modification that impairs binding of the FACT complex and is specifically present at 35S ribosomal DNA locus (PubMed:24352239, PubMed:30540930).",421.0,398.0,0,True,True,True,9537,FBL,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/740562.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/740562.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/740562.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/740562.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/740562.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/740562.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/740562.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/740562.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/740562.ome.tiff,3246.0,1133.0,36578.0,"(602, 211)",24.0,148.49,False,center,214.0,554.0,Mode C,False,0.2,36.0,25.0,8.016642,554.5982537385839,533.7427461459698,Interactive,3500001560,fibrillarin,Old,"[0.108333, 0.108333, 0.108333]",0.6873,-0.9767,1.4382,1.5632,1.0747,-2.2489,0.3532,-0.348,nucleoli (DFC),2610,420,3.0,0.06079662911674522,6,0,"[(740560, 80.43702573724245), (740561, 202.08297278887312), (740564, 137.79123352173968)]",70228,['Pipeline 4.1'],train
158489,s3://allencell-hipsc-cytodata/register/597857.ome.zarr,81.71879551459992,258,198,94,48,53,13,24303.0,17868.0,8.883306,M0,1109.149563321612,1309.5524811933058,597857,membrane,s3://allencell-hipsc-cytodata/center_slice/597857.ome.tiff,Cytoskeletal protein involved in actin-membrane attachment at sites of cell adhesion to the extracellular matrix (focal adhesion).,439.0,397.0,0,True,True,True,11738,PXN,ZSD-1,s3://allencell-hipsc-cytodata/max_projection_x/597857.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/597857.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/597857.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/597857.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/597857.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/597857.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/597857.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/597857.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/597857.ome.tiff,2793.0,986.0,9951.0,"(1126, 1186)",36.0,158.39,False,center,1195.0,1120.0,Mode A,False,0.4,29.0,28.0,6.824979,438.90438237082196,368.11997174024725,Interactive,3500001920,paxillin,Old,"[0.108333, 0.108333, 0.108333]",0.1511,-0.86,0.2095,-0.3463,-0.9742,0.3977,-0.7217,-0.6643,matrix adhesions,490,410,,,22,0,"[(597839, 280.2451226302138)]",118901,['Pipeline 4.2'],train
158860,s3://allencell-hipsc-cytodata/register/601637.ome.zarr,-21.682251337245848,402,250,96,91,102,10,23430.0,17333.0,9.424971,M0,1309.131665990172,1449.7332641764772,601637,membrane,s3://allencell-hipsc-cytodata/center_slice/601637.ome.tiff,Cytoskeletal protein involved in actin-membrane attachment at sites of cell adhesion to the extracellular matrix (focal adhesion).,439.0,399.0,0,True,True,True,11775,PXN,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/601637.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/601637.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/601637.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/601637.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/601637.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/601637.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/601637.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/601637.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/601637.ome.tiff,1995.0,780.0,14246.0,"(909, 795)",26.0,132.97,False,center,801.0,917.0,Mode A,False,0.52,29.0,28.0,6.174981,431.39331748186197,401.64298347571327,Interactive,3500001921,paxillin,Old,"[0.108333, 0.108333, 0.108333]",0.0228,-0.6607,-0.7614,1.2712,-0.0184,-0.173,-1.1224,-0.4355,matrix adhesions,490,410,,,31,0,"[(601607, 335.80394189845873), (601614, 239.43114208920161), (601619, 168.9466473287973), (601622, 110.73499872390848), (601630, 95.581673232477), (601638, 146.43039906959032), (601641, 163.0625651318931), (601643, 161.04549289239085)]",118806,['Pipeline 4.2'],train
201782,s3://allencell-hipsc-cytodata/register/987441.ome.zarr,41.85527180277587,288,278,73,115,99,12,39462.0,29707.850000000024,6.716646,M0,1158.58175912208,1416.2534800512437,987441,cytoplasm,s3://allencell-hipsc-cytodata/center_slice/987441.ome.tiff,"This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the translocation of calcium from the cytosol to the sarcoplasmic reticulum lumen (PubMed:16402920, PubMed:12542527).
Involved in autophagy in response to starvation. Upon interaction with VMP1 and activation, controls ER-isolation membrane contacts for autophagosome formation (PubMed:28890335).
Also modulates ER contacts with lipid droplets, mitochondria and endosomes (PubMed:28890335)",491.0,404.0,0,True,True,True,141539,ATP2A2,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/987441.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/987441.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/987441.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/987441.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/987441.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/987441.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/987441.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/987441.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/987441.ome.tiff,2066.0,856.0,9921.0,"(609, 613)",19.0,145.38,False,center,615.0,602.0,Mode A,False,0.38,29.0,27.0,4.983318,486.153674937936,429.5209778749078,Triggered,3500003034,SERCA2,Old,"[0.108333, 0.108333, 0.108333]",-0.8988,-0.0082,-0.0795,0.0993,-1.3203,-0.2671,-0.3082,-0.2214,ER (SERCA2),670,430,102.0,0.14342191685975741,10,0,"[(987440, 150.4767728289361), (987442, 158.1965185832646), (987451, 232.76756734370446), (987453, 112.5396108367306)]",203827,['Pipeline 4.4'],train
152965,s3://allencell-hipsc-cytodata/register/733388.ome.zarr,-45.37606200149319,278,303,99,66,91,13,48441.0,34776.0,9.424971,M0,1550.8705950257938,1952.5530122024484,733388,nucleus,s3://allencell-hipsc-cytodata/center_slice/733388.ome.tiff,"Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling.",450.0,402.0,0,True,True,True,141371,HIST1H2BJ,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/733388.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/733388.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/733388.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/733388.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/733388.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/733388.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/733388.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/733388.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/733388.ome.tiff,2548.0,1103.0,23813.0,"(150, 840)",2.0,165.6,False,center,833.0,203.0,Mode A,False,0.63,29.0,27.0,6.49998,605.438774205732,583.3985563003432,Triggered,3500002811,H2B,Old,"[0.108333, 0.108333, 0.108333]",-0.0934,0.6807,0.0908,-1.6145,-0.0986,-0.927,1.3273,-1.0933,histones,2885,450,167.0,0.16834932686239837,34,0,"[(733364, 171.72052466569662), (733366, 149.97497763603354)]",185341,['Pipeline 4.4'],train
108748,s3://allencell-hipsc-cytodata/register/525980.ome.zarr,52.40420753730874,326,293,120,128,106,20,22406.0,17590.0,10.941633,M0,1260.732241611936,1704.7888785524713,525980,membrane,s3://allencell-hipsc-cytodata/center_slice/525980.ome.tiff,"TJP1, TJP2, and TJP3 are closely related scaffolding proteins that link tight junction (TJ) transmembrane proteins such as claudins, junctional adhesion molecules, and occludin to the actin cytoskeleton (PubMed:7798316, PubMed:9792688).
The tight junction acts to limit movement of substances through the paracellular space and as a boundary between the compositionally distinct apical and basolateral plasma membrane domains of epithelial and endothelial cells. Necessary for lumenogenesis, and particularly efficient epithelial polarization and barrier formation (By similarity).
Plays a role in the regulation of cell migration by targeting CDC42BPB to the leading edge of migrating cells (PubMed:21240187).
Plays an important role in podosome formation and associated function, thus regulating cell adhesion and matrix remodeling (PubMed:20930113).
With TJP2 and TJP3, participates in the junctional retention and stability of the transcription factor DBPA, but is not involved in its shuttling to the nucleus (By similarity).",434.0,398.0,0,True,True,True,6883,TJP1,ZSD-1,s3://allencell-hipsc-cytodata/max_projection_x/525980.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/525980.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/525980.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/525980.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/525980.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/525980.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/525980.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/525980.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/525980.ome.tiff,1415.0,698.0,5504.0,"(589, 347)",32.0,136.53,False,center,348.0,593.0,Mode B,False,0.33,31.0,27.0,7.258311,478.10275226008196,478.0490559623278,Interactive,3500001360,ZO-1,Old,"[0.108333, 0.108333, 0.108333]",0.8138,0.0198,-0.6542,0.453,-1.8416,-1.2169,-0.8671,-1.0369,tight junctions,1500,420,,,5,0,"[(525976, 96.57579272635469), (525979, 137.54417403085463), (525988, 113.6524242779677)]",58337,['Pipeline 4.1'],train
12416,s3://allencell-hipsc-cytodata/register/328265.ome.zarr,-54.37231334231064,307,230,114,80,95,14,29066.0,21038.0,10.941633,M0,1341.7343820238139,1490.1625223467688,328265,cytoplasm,s3://allencell-hipsc-cytodata/center_slice/328265.ome.tiff,Central component of the receptor complex responsible for the recognition and translocation of cytosolically synthesized mitochondrial preproteins. Together with TOM22 functions as the transit peptide receptor at the surface of the mitochondrion outer membrane and facilitates the movement of preproteins into the TOM40 translocation pore (By similarity). Required for the translocation across the mitochondrial outer membrane of cytochrome P450 monooxygenases,472.0,401.0,0,True,True,True,3237,TOMM20,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/328265.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/328265.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/328265.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/328265.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/328265.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/328265.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/328265.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/328265.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/328265.ome.tiff,2637.0,704.0,408376.0,"(692, 747)",31.0,109.18,False,center,686.0,358.0,Mode A,True,0.45,39.0,35.0,7.908309,451.20375112649396,421.109393483743,Interactive,3500000981,Tom20,Old,"[0.108333, 0.108333, 0.108333]",1.3632,-1.5715,-0.7175,0.1553,0.5964,0.6483,-0.9022,0.8737,mitochondria,815,410,33.0,0.1683768066607282,9,0,"[(328261, 90.84554797447625), (328262, 162.13282644684628), (328288, 220.7979576322409), (328297, 86.57847686899072)]",23380,['Pipeline 4'],valid
170626,s3://allencell-hipsc-cytodata/register/720283.ome.zarr,15.990073973336884,340,266,95,55,56,14,26178.0,21208.0,8.883306,M0,1886.732555951196,2516.0134689831048,720283,nucleus,s3://allencell-hipsc-cytodata/center_slice/720283.ome.tiff,"Involved in diverse cellular processes such as ribosome biogenesis, centrosome duplication, protein chaperoning, histone assembly, cell proliferation, and regulation of tumor suppressors p53/TP53 and ARF. Binds ribosome presumably to drive ribosome nuclear export. Associated with nucleolar ribonucleoprotein structures and bind single-stranded nucleic acids. Acts as a chaperonin for the core histones H3, H2B and H4. Stimulates APEX1 endonuclease activity on apurinic/apyrimidinic (AP) double-stranded DNA but inhibits APEX1 endonuclease activity on AP single-stranded RNA. May exert a control of APEX1 endonuclease activity within nucleoli devoted to repair AP on rDNA and the removal of oxidized rRNA molecules. In concert with BRCA2, regulates centrosome duplication. Regulates centriole duplication: phosphorylation by PLK2 is able to trigger centriole replication. Negatively regulates the activation of EIF2AK2/PKR and suppresses apoptosis through inhibition of EIF2AK2/PKR autophosphorylation. Antagonizes the inhibitory effect of ATF5 on cell proliferation and relieves ATF5-induced G2/M blockade (PubMed:22528486).
In complex with MYC enhances the transcription of MYC target genes (PubMed:25956029).
May act as chaperonin or cotransporter in the nucleolar localization of transcription termination factor TTF1 (By similarity).",426.0,397.0,0,True,True,True,13087,NPM1,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/720283.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/720283.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/720283.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/720283.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/720283.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/720283.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/720283.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/720283.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/720283.ome.tiff,5085.0,911.0,25965.0,"(1007, 696)",32.0,113.21,False,center,761.0,1005.0,Mode C,False,0.26,33.0,28.0,6.391647,614.334691683594,686.4074086842874,Interactive,3500002026,nucleophosmin,Old,"[0.108333, 0.108333, 0.108333]",-0.2055,1.5042,0.1754,-1.1977,1.0222,-1.9651,0.8955,0.1148,nucleoli (GC),8300,480,1.0,0.10977532849292188,9,0,"[(720286, 186.28270238037618), (720288, 156.8725145670015)]",131199,['Pipeline 4.2'],train
201203,s3://allencell-hipsc-cytodata/register/924055.ome.zarr,15.302109807437075,309,206,92,70,93,14,45436.0,25449.0,8.558307,M0,1196.113611489102,1409.6116848790182,924055,cytoplasm,s3://allencell-hipsc-cytodata/center_slice/924055.ome.tiff,"This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the translocation of calcium from the cytosol to the sarcoplasmic reticulum lumen (PubMed:16402920, PubMed:12542527).
Involved in autophagy in response to starvation. Upon interaction with VMP1 and activation, controls ER-isolation membrane contacts for autophagosome formation (PubMed:28890335).
Also modulates ER contacts with lipid droplets, mitochondria and endosomes (PubMed:28890335)",463.0,408.0,0,True,True,True,146434,ATP2A2,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/924055.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/924055.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/924055.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/924055.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/924055.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/924055.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/924055.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/924055.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/924055.ome.tiff,2217.0,797.0,,"(-1, -1)",0.0,0.0,False,center,1018.0,941.0,Mode A,True,0.03,34.0,27.0,6.174981,507.090768315912,496.5403019395197,Triggered,3500003121,SERCA2,Old,"[0.108333, 0.108333, 0.108333]",0.0932,-0.3087,-0.446,-0.1377,-0.0501,-1.038,-0.211,-0.1678,ER (SERCA2),670,430,129.0,0.11068862767270868,12,0,"[(924058, 119.14522912714982), (924059, 157.66137546653755), (924068, 201.27168470873448)]",209386,['Pipeline 4.4'],train
147994,s3://allencell-hipsc-cytodata/register/648774.ome.zarr,-30.347387119827506,328,273,80,90,106,13,16878.0,13237.0,7.366644,M0,1298.334510212292,1319.5787439666924,648774,nucleus,s3://allencell-hipsc-cytodata/center_slice/648774.ome.tiff,"Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling.",526.0,403.0,0,True,True,True,139987,HIST1H2BJ,ZSD-2,s3://allencell-hipsc-cytodata/max_projection_x/648774.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/648774.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/648774.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/648774.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/648774.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/648774.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/648774.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/648774.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/648774.ome.tiff,6027.0,1386.0,69070.0,"(869, 576)",28.0,128.0,False,center,420.0,921.0,Mode A,False,0.44,32.0,27.0,5.633316,512.958787760412,409.03490482550654,Triggered,3500002699,H2B,Old,"[0.108333, 0.108333, 0.108333]",-1.1572,-1.3374,0.2345,2.2484,1.2189,2.144,-0.7756,-1.7316,histones,2885,450,181.0,0.09618575998943947,13,0,"[(648773, 155.7546736819034), (648781, 157.0854498751096), (648786, 94.17379518644847), (648793, 96.55018248389284)]",177800,['Pipeline 4.4'],train
169700,s3://allencell-hipsc-cytodata/register/710703.ome.zarr,61.87317806317458,387,270,133,101,128,22,25148.0,19082.0,12.133296,M0,1477.6377123584339,1610.7179702842902,710703,nucleus,s3://allencell-hipsc-cytodata/center_slice/710703.ome.tiff,"Involved in diverse cellular processes such as ribosome biogenesis, centrosome duplication, protein chaperoning, histone assembly, cell proliferation, and regulation of tumor suppressors p53/TP53 and ARF. Binds ribosome presumably to drive ribosome nuclear export. Associated with nucleolar ribonucleoprotein structures and bind single-stranded nucleic acids. Acts as a chaperonin for the core histones H3, H2B and H4. Stimulates APEX1 endonuclease activity on apurinic/apyrimidinic (AP) double-stranded DNA but inhibits APEX1 endonuclease activity on AP single-stranded RNA. May exert a control of APEX1 endonuclease activity within nucleoli devoted to repair AP on rDNA and the removal of oxidized rRNA molecules. In concert with BRCA2, regulates centrosome duplication. Regulates centriole duplication: phosphorylation by PLK2 is able to trigger centriole replication. Negatively regulates the activation of EIF2AK2/PKR and suppresses apoptosis through inhibition of EIF2AK2/PKR autophosphorylation. Antagonizes the inhibitory effect of ATF5 on cell proliferation and relieves ATF5-induced G2/M blockade (PubMed:22528486).
In complex with MYC enhances the transcription of MYC target genes (PubMed:25956029).
May act as chaperonin or cotransporter in the nucleolar localization of transcription termination factor TTF1 (By similarity).",523.0,403.0,0,True,True,True,12985,NPM1,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/710703.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/710703.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/710703.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/710703.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/710703.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/710703.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/710703.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/710703.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/710703.ome.tiff,5255.0,1603.0,,"(-1, -1)",,,True,ridge,,,Mode C,True,,32.0,28.0,7.908309,464.51241922661995,435.92756399145554,Interactive,3500002023,nucleophosmin,Old,"[0.108333, 0.108333, 0.108333]",0.4977,-1.0796,-2.4652,-1.1519,-0.9232,-0.6954,-2.7558,1.8894,nucleoli (GC),8300,480,11.0,0.06664820970228184,14,0,"[(710704, 244.5120349154467), (710714, 241.64169174671747), (710715, 284.4787549448809), (710717, 125.91991913828255), (710719, 145.3969357786583), (710725, 94.20336346803124)]",130542,['Pipeline 4.2'],train
43759,s3://allencell-hipsc-cytodata/register/409183.ome.zarr,14.495139084283634,386,249,125,91,80,10,28888.0,21210.0,12.566628,M0,1698.5569084049698,2190.1878996546607,409183,cytoplasm,s3://allencell-hipsc-cytodata/center_slice/409183.ome.tiff,"Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain.",501.0,400.0,0,True,True,True,16834,TUBA1B,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/409183.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/409183.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/409183.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/409183.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/409183.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/409183.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/409183.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/409183.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/409183.ome.tiff,2373.0,966.0,,"(-1, -1)",0.0,0.0,False,center,471.0,1071.0,Mode C,False,0.1,,,9.099972,568.329419238714,587.1428301866764,Interactive,3500000781,alpha-tubulin,Old,"[0.108333, 0.108333, 0.108333]",1.1489,0.4732,-1.8031,0.6047,-0.6701,-1.3161,-1.2445,-1.4019,microtubules,3200,1100,187.0,0.44823592222828074,32,0,"[(409160, 124.96582667111555), (409161, 134.9421149231525), (409188, 135.08494408849162)]",4554,['Pipeline 4'],valid
37623,s3://allencell-hipsc-cytodata/register/238314.ome.zarr,-30.595110574193143,268,229,77,71,104,14,27922.0,20080.0,6.933312,M0,846.75520584135,809.1115231304345,238314,cytoplasm,s3://allencell-hipsc-cytodata/center_slice/238314.ome.tiff,"Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain.",451.0,400.0,0,True,True,True,268,TUBA1B,ZSD-3,s3://allencell-hipsc-cytodata/max_projection_x/238314.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_y/238314.ome.tiff,s3://allencell-hipsc-cytodata/max_projection_z/238314.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_x/238314.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_y/238314.ome.tiff,s3://allencell-hipsc-cytodata/mean_projection_z/238314.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_x/238314.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_y/238314.ome.tiff,s3://allencell-hipsc-cytodata/median_projection_z/238314.ome.tiff,1783.0,855.0,,"(-1, -1)",,,True,center,,,Mode A,True,,,,5.308317,340.06346284766397,257.0161136400777,Interactive,3500000636,alpha-tubulin,Old,"[0.108333, 0.108333, 0.108333]",-0.636,-2.0478,-1.166,0.2442,-1.3541,-0.6435,0.2141,0.8532,microtubules,3200,1100,74.0,0.16898944451761172,28,0,[],1493,['Pipeline 4'],train
